id_med;nome;preco;lab;uni_emb;formato;dosagem;quantidade;;;;
5203567;Sildenafil Jaba;10,98;Jaba Recordati, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5203633;Sildenafil Jaba;13,98;Jaba Recordati, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5203203;Sildenafil Pentafarma;18,62;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5204136;Sildenafil Bluepharma;18,62;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5203252;Sildenafil Pentafarma;21,53;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5204060;Sildenafil Bluepharma;16,42;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp. revest. p/ película;25 mg;0;;;;
5204201;Sildenafil Bluepharma;21,53;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5203757;Sildenafil GP;18,62;GP - Genéricos Portugueses, Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5203138;Sildenafil Pentafarma;16,42;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;25 mg;0;;;;
5203823;Sildenafil GP;21,53;GP - Genéricos Portugueses, Lda.;4;Comp. revest. p/ película;100 mg;0;;;;
5211313;Sildenafil Krka;18,62;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5211248;Sildenafil Krka;16,42;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;25 mg;0;;;;
5210513;Sildenafil Generis Phar;18,62;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5210562;Sildenafil Generis Phar;21,53;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5211362;Sildenafil Krka;21,53;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;100 mg;0;;;;
5203518;Sildenafil Jaba;11,98;Jaba Recordati, S.A.;4;Comp. revest. p/ película;25 mg;0;;;;
5202825;Sildenafil toLife;18,62;ToLife - Produtos Farmacêuticos, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5202874;Sildenafil toLife;21,53;ToLife - Produtos Farmacêuticos, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5205125;Sildenafil Farmoz;16,42;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp. revest. p/ película;25 mg;0;;;;
5205174;Sildenafil Farmoz;18,62;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5205240;Sildenafil Farmoz;21,53;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5045067;Ácido Alendrónico Bluepharma;8,16;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp.;70 mg;0;;;;
5032958;Ácido Alendrónico Almus;4,41;Almus, Lda.;4;Comp. revest. p/ película;70 mg;0;;;;
5062153;Ácido Alendrónico Pharmakern;8,24;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp.;70 mg;0;;;;
5100656;Risedronato de sódio Mepha;10,92;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;4;Comp. revest. p/ película;35 mg;0;;;;
5093331;Ácido alendrónico Cinfa;4,41;Cinfa Portugal,Lda.;4;Comp.;70 mg;0;;;;
5093349;Ácido Alendrónico Azevedos;4;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp.;70 mg;0;;;;
5093323;Ácido Alendrónico Mepha;6,68;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;4;Comp.;70 mg;0;;;;
5096029;Risedronato de sódio Generis;9,09;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;35 mg;0;;;;
5147152;Risedronato de sódio Labesfal;10,92;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;35 mg;0;;;;
5124151;Ácido Alendrónico Basi;3,96;Laboratórios Basi - Indústria Farmacêutica, S.A;4;Comp. revest. p/ película;70 mg;0;;;;
5124276;Ácido Alendrónico Farmoz;6,58;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp. revest. p/ película;70 mg;0;;;;
5123633;Ácido Alendrónico Jaba;3,97;Jaba Recordati, S.A.;4;Comp. revest. p/ película;70 mg;0;;;;
5101829;Risedronato de sódio Bluepharma;7,77;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp. revest. p/ película;35 mg;0;;;;
5161112;Risedronato de sódio Ratiopharm;10,92;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;4;Comp. revest. p/ película;35 mg;0;;;;
5242516;Sildenafil Sandoz;16,42;Sandoz Farmacêutica, Lda.;4;Comp.;25 mg;0;;;;
5242540;Sildenafil Sandoz;18,62;Sandoz Farmacêutica, Lda.;4;Comp.;50 mg;0;;;;
5242573;Sildenafil Sandoz;21,53;Sandoz Farmacêutica, Lda.;4;Comp.;100 mg;0;;;;
5325568;Sildenafil Mylan;16,42;Mylan, Lda.;4;Comp. revest. p/ película;25 mg;0;;;;
5325600;Sildenafil Mylan;18,62;Mylan, Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5325626;Sildenafil Mylan;21,53;Mylan, Lda.;4;Comp. revest. p/ película;100 mg;0;;;;
5387436;Risedronato de sódio Bluefish;9,5;Bluefish Pharmaceuticals AB;4;Comp. revest. p/ película;35 mg;0;;;;
5255443;Sildenafil Teva;16,42;Teva B.V.;4;Comp. revest. p/ película;25 mg;0;;;;
5255476;Sildenafil Teva;18,62;Teva B.V.;4;Comp. revest. p/ película;50 mg;0;;;;
5255526;Sildenafil Teva;21,53;Teva B.V.;4;Comp. revest. p/ película;100 mg;0;;;;
5387303;Sildenafil Pharmakern;16,42;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;25 mg;0;;;;
5387204;Sildenafil Azevedos;18,62;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5387402;Sildenafil Pharmakern;21,53;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;100 mg;0;;;;
5387246;Sildenafil Azevedos;21,53;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5387345;Sildenafil Pharmakern;18,62;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5387105;Sildenafil Alter;21,53;Alter, S.A.;4;Comp. revest. p/ película;100 mg;0;;;;
5392972;Sildenafil Ciclum;18,62;Ciclum Farma Unipessoal, Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5624341;Ácido alendrónico Bluefish;4;Bluefish Pharmaceuticals AB;4;Comp.;70 mg;0;;;;
5704325;Tadalafil Mylan;19,54;Generics (UK), Ltd.;4;Comp. revest. p/ película;10 mg;0;;;;
5480066;Sildenafil Zentiva;16,42;Zentiva Portugal, Lda.;4;Comp. revest. p/ película;25 mg;0;;;;
5480124;Sildenafil Zentiva;18,62;Zentiva Portugal, Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5480165;Sildenafil Zentiva;21,53;Zentiva Portugal, Lda.;4;Comp. revest. p/ película;100 mg;0;;;;
5450630;Sildenafil Baldacci;18,29;Baldacci - Portugal, S.A.;4;Comp. p. mastigar;50 mg;0;;;;
5450705;Sildenafil Baldacci;21,53;Baldacci - Portugal, S.A.;4;Comp. p. mastigar;100 mg;0;;;;
5480215;Sildenafil Bluefish;18,62;Bluefish Pharmaceuticals AB;4;Comp. revest. p/ película;50 mg;0;;;;
5480231;Sildenafil Bluefish;21,53;Bluefish Pharmaceuticals AB;4;Comp. revest. p/ película;100 mg;0;;;;
5589809;Risedronato de sódio Cinfa;6,46;Cinfa Portugal,Lda.;4;Comp. revest. p/ película;35 mg;0;;;;
5605027;Sildenafil Aurobindo;12;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;50 mg;0;;;;
5718606;Tadalafil Alter;19,54;Alter, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5718515;Tadalafil toLife;19,54;ToLife - Produtos Farmacêuticos, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5718465;Tadalafil toLife;19,54;ToLife - Produtos Farmacêuticos, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5717210;Ácido Alendrónico + Colecalciferol Zentiva;7,44;Zentiva Portugal, Lda.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5717202;Ácido Alendrónico + Colecalciferol Zentiva;8,65;Zentiva Portugal, Lda.;4;Comp.;70 mg + 2800 U.I.;0;;;;
5757869;Vardenafil Krka;26,39;KRKA d.d., Novo mesto;4;Comp. revest. p/ película;20 mg;0;;;;
5757844;Vardenafil Krka;11,52;KRKA d.d., Novo mesto;4;Comp. revest. p/ película;10 mg;0;;;;
5701644;Tadalafil Pharmakern;19,54;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;10 mg;0;;;;
5701651;Tadalafil Pharmakern;19,54;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp. revest. p/ película;20 mg;0;;;;
5675368;Tadalafil Aurovitas;21,63;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5675376;Tadalafil Aurovitas;21,63;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5675400;Tadalafil Generis;21,63;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5675426;Tadalafil Generis;19,54;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5688213;Ácido alendrónico + Colecalciferol Pharmakern;9,16;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5688171;Ácido alendrónico + Colecalciferol Bluepharma;9,65;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5688726;Ácido Alendrónico + Colecalciferol Farmoz;7,84;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5688650;Ácido Alendrónico + Colecalciferol Pentafarma;8,7;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5654256;Tadalafil Teva;19,54;Teva Pharma - Produtos Farmacêuticos, Lda.;4;Comp. revest. p/ película;20 mg;0;;;;
5653779;Tadalafil Teva;19,54;Teva Pharma - Produtos Farmacêuticos, Lda.;4;Comp. revest. p/ película;10 mg;0;;;;
5652656;Sildenafil Cinfa;21,71;Cinfa Portugal,Lda.;4;Comp. revest. p/ película;100 mg;0;;;;
5652623;Sildenafil Cinfa;18,73;Cinfa Portugal,Lda.;4;Comp. revest. p/ película;50 mg;0;;;;
5678503;Ácido alendrónico + Colecalciferol Azevedos;10,1;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp.;70 mg + 2800 U.I.;0;;;;
5678529;Ácido alendrónico + Colecalciferol Azevedos;9,15;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5673132;Risedronato de Sódio Aurovitas;4,92;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;35 mg;0;;;;
5672951;Sildenafil Aurovitas;16,48;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;25 mg;0;;;;
5685623;Ácido Alendrónico + Colecalciferol Sandoz;9,97;Sandoz Farmacêutica, Lda.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5698162;Tadalafil Sandoz;19,54;Sandoz Farmacêutica, Lda.;4;Comp. revest. p/ película;20 mg;0;;;;
5684964;Tadalafil Azevedos;19,54;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5684956;Tadalafil Azevedos;19,54;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5701966;Ácido alendrónico + Colecalciferol Bluepharma;9,59;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp.;70 mg + 2800 U.I.;0;;;;
5698154;Tadalafil Sandoz;19,54;Sandoz Farmacêutica, Lda.;4;Comp. revest. p/ película;10 mg;0;;;;
5684527;Ácido Alendrónico GP;3,81;GP - Genéricos Portugueses, Lda.;4;Comp. revest. p/ película;70 mg;0;;;;
5741715;Tadalafil Bluepharma;19,54;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5739156;Tadalafil Tecnigen;19,54;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5739248;Tadalafil Tecnigen;19,54;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5741632;Tadalafil Bluepharma;19,54;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5724547;Vardenafil toLife;11,52;ToLife - Produtos Farmacêuticos, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5724554;Vardenafil toLife;26,39;ToLife - Produtos Farmacêuticos, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5732334;Ácido alendrónico + Colecalciferol Ciclum;7,06;Ciclum Farma Unipessoal, Lda.;4;Comp.;70 mg + 5600 U.I.;0;;;;
5732326;Ácido alendrónico + Colecalciferol Ciclum;8,21;Ciclum Farma Unipessoal, Lda.;4;Comp.;70 mg + 2800 U.I.;0;;;;
5749346;Vardenafil Generis;26,39;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5749312;Vardenafil Generis;11,52;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5749262;Vardenafil Generis;6,37;Generis Farmacêutica, S.A.;4;Comp. revest. p/ película;5 mg;0;;;;
5738901;Tadalafil Pentafarma;19,54;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
5738851;Tadalafil Pentafarma;19,54;Pentafarma - Sociedade Técnico-Medicinal, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5740063;Zarvite;19,54;Laboratórios Basi - Indústria Farmacêutica, S.A;4;Comp. revest. p/ película;20 mg;0;;;;
5734710;Tadalafil Farmoz;19,54;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp. revest. p/ película;20 mg;0;;;;
5734702;Tadalafil Farmoz;19,54;Farmoz - Sociedade Técnico Medicinal, S.A.;4;Comp. revest. p/ película;10 mg;0;;;;
3441292;Azitromicina Pentafarma;4,84;Pentafarma - Sociedade Técnico-Medicinal, S.A.;3;Comp. revest.;500 mg;0;;;;
2809598;Azitromicina Azitrix 500 mg Comprimidos Revestidos;4,84;Pentafarma - Sociedade Técnico-Medicinal, S.A.;3;Comp. revest.;500 mg;0;;;;
2810398;Azitromicina Jaba 500 mg Comprimidos Revestidos;4,84;Jaba Recordati, S.A.;3;Comp. revest.;500 mg;0;;;;
3531795;Azitromicina Zentiva;4,7;Zentiva Portugal, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
3590197;Azitromicina Azevedos;4,84;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;3;Comp. revest.;500 mg;0;;;;
4275483;Azitromicina Basi;4,6;Laboratórios Basi - Indústria Farmacêutica, S.A;3;Comp. revest.;500 mg;0;;;;
4993689;Azitromicina Atral;4,84;Laboratórios Atral, S.A.;3;Comp. revest.;500 mg;0;;;;
4189684;Azitromicina Labesfal 500 mg Comprimidos Revestidos;4,84;Generis Farmacêutica, S.A.;3;Comp. revest.;500 mg;0;;;;
4048880;Azitromicina Generis 500 mg Comprimidos Revestidos;4,84;Generis Farmacêutica, S.A.;3;Comp. revest.;500 mg;0;;;;
4258885;Azitromicina Ciclum 500 mg Comprimidos Revestidos;4,73;Ciclum Farma Unipessoal, Lda.;3;Comp. revest.;500 mg;0;;;;
4812285;Azitromicina GP 500 mg Comprimidos revestidos;4,84;GP - Genéricos Portugueses, Lda.;3;Comp. revest.;500 mg;0;;;;
4780094;Azitromicina Almus;4,84;Almus, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
4866182;Azitromicina ToLife 500 mg Comprimidos Revestidos;4,84;ToLife - Produtos Farmacêuticos, S.A.;3;Comp. revest.;500 mg;0;;;;
4888087;Azitromicina Bluepharma;4,84;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;3;Comp. revest.;500 mg;0;;;;
5615984;Azitromicina Sandoz;4,84;Sandoz Farmacêutica, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
4145983;Azitromicina Pharmakern 500 mg comprimidos revestidos;4,84;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;3;Comp. revest.;500 mg;0;;;;
5358981;Azitromicina Cinfa 500 mg Comprimidos revestidos por película;4,84;Cinfa Portugal,Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
4189882;Azitromicina Baldacci 500 mg Comprimidos Revestidos;4,73;Baldacci - Portugal, S.A.;3;Comp. revest.;500 mg;0;;;;
4266086;Azitromicina Alter 500 mg Comprimidos Revestidos;4,84;Alter, S.A.;3;Comp. revest.;500 mg;0;;;;
4275798;Azitromicina Farmoz 500 mg Comprimidos Revestidos;4,84;Farmoz - Sociedade Técnico Medicinal, S.A.;3;Comp. revest.;500 mg;0;;;;
4282182;Azitromicina Mylan;4,84;Mylan, Lda.;3;Comp. revest.;500 mg;0;;;;
5739081;Azitromicina Teva 500 mg Comprimidos;4,84;Teva Pharma - Produtos Farmacêuticos, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
5223664;Zolmitriptano Aurovitas;5,86;Generis Farmacêutica, S.A.;3;Comp. revest. p/ película;2.5 mg;0;;;;
5028253;Azitromicina Germed;4,84;Germed Farmacêutica, Lda.;3;Comp. revest.;500 mg;0;;;;
5069976;Azitromicina Ratiopharm;4,84;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
5274105;Zolmitriptano Ciclum;4,62;Ciclum Farma Unipessoal, Lda.;3;Comp.;2.5 mg;0;;;;
5394242;Azitromicina Krka;3,63;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
5374913;Zolmitriptano Zentiva;7,71;Zentiva Portugal, Lda.;3;Comp. revest. p/ película;2.5 mg;0;;;;
5397146;Zolmitriptano Generis Phar;7,71;Generis Phar - Promoção de Medicamentos, Unip. Lda.;3;Comp. revest. p/ película;2.5 mg;0;;;;
5458260;Azitromicina Mepha;4,84;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;3;Comp. revest. p/ película;500 mg;0;;;;
5693759;Azitromicina Aurovitas;3,37;Generis Farmacêutica, S.A.;3;Comp. revest. p/ película;500 mg;0;;;;
2846798;Fluconazol Supremase 150 mg Cápsulas;5,99;Pentafarma - Sociedade Técnico-Medicinal, S.A.;2;Cáps.;150 mg;0;;;;
2846194;Fluconazol Alter;5,99;Alter, S.A.;2;Cáps.;150 mg;0;;;;
4198883;Fluconazol Gedeon Richter;5,99;Gedeon Richter, Plc.;2;Cáps.;150 mg;0;;;;
4196689;Fluconazol Ratiopharm;5,99;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;2;Cáps.;150 mg;0;;;;
4812186;Azitromicina GP 500 mg Comprimidos revestidos;3,85;GP - Genéricos Portugueses, Lda.;2;Comp. revest.;500 mg;0;;;;
4799599;Fluconazol Farmoz 150 mg Cápsulas;4,3;Farmoz - Sociedade Técnico Medicinal, S.A.;2;Cáps.;150 mg;0;;;;
4848081;Fluconazol Generis;5,99;Generis Farmacêutica, S.A.;2;Cáps.;150 mg;0;;;;
4849089;Fluconazol ToLife;5,99;ToLife - Produtos Farmacêuticos, S.A.;2;Cáps.;150 mg;0;;;;
5514385;Fluconazol Cinfa 150 mg Cápsulas;5,99;Cinfa Portugal,Lda.;2;Cáps.;150 mg;0;;;;
5358882;Azitromicina Cinfa 500 mg Comprimidos revestidos por película;3,85;Cinfa Portugal,Lda.;2;Comp. revest. p/ película;500 mg;0;;;;
4395984;Fluconazol Sandoz;4,3;Sandoz Farmacêutica, Lda.;2;Cáps.;150 mg;0;;;;
5738885;Azitromicina Teva 500 mg Comprimidos;3,85;Teva Pharma - Produtos Farmacêuticos, Lda.;2;Comp. revest. p/ película;500 mg;0;;;;
5223722;Zolmitriptano Aurovitas;4,13;Generis Farmacêutica, S.A.;2;Comp. orodispersível;2.5 mg;0;;;;
5149471;Fosfomicina Generis;4,43;Generis Farmacêutica, S.A.;2;Granulado p. sol. oral;2000 mg;0;;;;
5149513;Fosfomicina Generis;5,72;Generis Farmacêutica, S.A.;2;Granulado p. sol. oral;3000 mg;0;;;;
5301858;Fluconazol Krka;5,99;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;2;Cáps.;150 mg;0;;;;
5394267;Azitromicina Krka;3,85;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;2;Comp. revest. p/ película;500 mg;0;;;;
5369160;Fosfomicina toLife;5,72;ToLife - Produtos Farmacêuticos, S.A.;2;Granulado p. sol. oral;3000 mg;0;;;;
5361647;Zolmitriptano Ciclum;3,58;Ciclum Farma Unipessoal, Lda.;2;Comp. orodispersível;2.5 mg;0;;;;
5374855;Zolmitriptano Zentiva;3,97;Zentiva Portugal, Lda.;2;Comp. orodispersível;2.5 mg;0;;;;
5399928;Fluconazol Aurobindo;5,99;Generis Farmacêutica, S.A.;2;Cáps.;150 mg;0;;;;
5399159;Zolmitriptano Generis Phar;4,73;Generis Phar - Promoção de Medicamentos, Unip. Lda.;2;Comp. orodispersível;2.5 mg;0;;;;
5551304;Zolmitriptano Cinfa;4,73;Cinfa Portugal,Lda.;2;Comp. orodispersível;2.5 mg;0;;;;
5693742;Azitromicina Aurovitas;3,7;Generis Farmacêutica, S.A.;2;Comp. revest. p/ película;500 mg;0;;;;
5661004;Fluconazol Aurovitas;3,89;Generis Farmacêutica, S.A.;2;Cáps.;150 mg;0;;;;
5679360;Fosfomicina Pharmakern;5,43;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;2;Granulado p. sol. oral;3000 mg;0;;;;
2846699;Fluconazol Supremase 150 mg Cápsulas;3,85;Pentafarma - Sociedade Técnico-Medicinal, S.A.;1;Cáps.;150 mg;0;;;;
2846095;Fluconazol Alter;3,72;Alter, S.A.;1;Cáps.;150 mg;0;;;;
5027081;Ciprofloxacina Cinfa 500 mg comprimidos revestidos;1,54;Cinfa Portugal,Lda.;1;Comp. revest.;500 mg;0;;;;
4198784;Fluconazol Gedeon Richter;3,85;Gedeon Richter, Plc.;1;Cáps.;150 mg;0;;;;
4196580;Fluconazol Ratiopharm;3,67;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;1;Cáps.;150 mg;0;;;;
4799490;Fluconazol Farmoz 150 mg Cápsulas;3,46;Farmoz - Sociedade Técnico Medicinal, S.A.;1;Cáps.;150 mg;0;;;;
4847984;Fluconazol Generis;3,85;Generis Farmacêutica, S.A.;1;Cáps.;150 mg;0;;;;
4848982;Fluconazol ToLife;3,85;ToLife - Produtos Farmacêuticos, S.A.;1;Cáps.;150 mg;0;;;;
5514286;Fluconazol Cinfa 150 mg Cápsulas;3,85;Cinfa Portugal,Lda.;1;Cáps.;150 mg;0;;;;
5219134;Ácido Ibandrónico Mylan;13,85;Mylan, Lda.;1;Comp. revest. p/ película;150 mg;0;;;;
5204110;Sildenafil Bluepharma;4,92;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;1;Comp. revest. p/ película;50 mg;0;;;;
5211271;Sildenafil Krka;4,66;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;1;Comp. revest. p/ película;50 mg;0;;;;
5049366;Fluconazol Basi;2,66;Laboratórios Basi - Indústria Farmacêutica, S.A;1;Cáps.;150 mg;0;;;;
5149463;Fosfomicina Generis;3,15;Generis Farmacêutica, S.A.;1;Granulado p. sol. oral;2000 mg;0;;;;
5149505;Fosfomicina Generis;3,85;Generis Farmacêutica, S.A.;1;Granulado p. sol. oral;3000 mg;0;;;;
5251459;Ácido Ibandrónico Generis;13,85;Generis Farmacêutica, S.A.;1;Comp. revest. p/ película;150 mg;0;;;;
5295837;Ácido Ibandrónico toLife;9,24;ToLife - Produtos Farmacêuticos, S.A.;1;Comp. revest. p/ película;150 mg;0;;;;
5295852;Ácido Ibandrónico Ciclum;8,5;Ciclum Farma Unipessoal, Lda.;1;Comp. revest. p/ película;150 mg;0;;;;
5284336;Ácido Ibandrónico Gedeon Richter;6,42;Gedeon Richter, Plc.;1;Comp. revest. p/ película;150 mg;0;;;;
5301841;Fluconazol Krka;2,76;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;1;Cáps.;150 mg;0;;;;
5309323;Ácido Ibandrónico Pharmakern;13,85;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;1;Comp. revest. p/ película;150 mg;0;;;;
5345723;Ácido Ibandrónico Teva;13;Teva B.V.;1;Comp. revest. p/ película;150 mg;0;;;;
5354311;Ácido Ibandrónico Alter;10,35;Alter, S.A.;1;Comp. revest. p/ película;150 mg;0;;;;
5398128;Ácido Ibandrónico Bluefish;6,42;Bluefish Pharmaceuticals AB;1;Comp. revest. p/ película;150 mg;0;;;;
5345749;Baxogar;11,27;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;1;Comp. revest. p/ película;150 mg;0;;;;
5369152;Fosfomicina toLife;3,85;ToLife - Produtos Farmacêuticos, S.A.;1;Granulado p. sol. oral;3000 mg;0;;;;
5347810;Ácido Ibandrónico Ratiopharm;9,24;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;1;Comp. revest. p/ película;150 mg;0;;;;
5345434;Ácido Ibandrónico Aurovitas;13,85;Generis Farmacêutica, S.A.;1;Comp. revest. p/ película;150 mg;0;;;;
5401526;Ácido Ibandrónico Farmoz;11,73;Farmoz - Sociedade Técnico Medicinal, S.A.;1;Comp. revest. p/ película;150 mg;0;;;;
5399910;Fluconazol Aurobindo;3,85;Generis Farmacêutica, S.A.;1;Cáps.;150 mg;0;;;;
